,ETMX_Z,ITMY_Z,ETMY_Z,ETMX_X,ITMY_Y,ETMY_Y
5493,52.071095,46.04371,50.537487,103.74203,81.517555,78.90674
5494,49.433216,43.815544,48.30009,99.00814,73.51916,72.91725
5495,43.764675,40.071453,43.556526,94.62654,68.13015,81.77123
5496,40.717396,38.332397,41.94607,92.93152,80.9204,83.267235
5497,41.699997,38.625282,44.410076,91.02,78.514534,95.50055
5498,41.04532,37.520348,43.12374,88.111824,81.13432,95.94779
5499,38.11689,35.002296,41.317944,87.56753,91.080025,95.788414
5500,34.27605,32.044735,41.62182,82.23273,88.30893,97.130455
5501,34.828575,32.79621,41.177742,75.167336,82.72801,95.80184
5502,42.183853,38.769596,45.858917,74.28032,89.058075,96.80077
5503,42.13502,39.687855,45.518,77.97623,94.25633,107.959045
5504,40.728252,40.406063,44.714474,78.45143,97.52959,104.67731
5505,36.985924,37.089268,39.865425,77.729935,105.7193,104.804474
5506,33.32908,34.414143,38.680965,68.90027,109.95981,99.6606
5507,38.344505,36.26162,40.570312,67.58861,109.178696,102.171
5508,44.066525,41.744144,43.732716,66.96484,101.81879,98.62915
5509,44.521805,41.737408,42.445225,66.04886,95.77521,104.36265
5510,41.585022,39.53433,39.935806,73.18922,93.70011,102.96689
5511,41.78346,37.512287,38.213383,83.40747,94.24519,107.21928
5512,39.439598,34.024178,35.07103,86.46412,103.345604,111.2349
5513,38.075523,31.419426,33.317684,83.0301,104.277626,105.130615
5514,35.643177,28.447075,32.531868,82.53245,103.85588,97.165474
5515,34.366272,30.389101,35.230095,83.01006,96.26283,102.59879
5516,35.01608,31.758604,39.365665,79.57772,93.63659,103.73962
5517,34.309975,30.913544,38.882603,77.67907,93.49783,101.70294
5518,36.73158,32.200916,38.56566,82.19897,91.329025,101.09927
5519,35.92014,31.368555,36.457413,84.768234,87.79962,95.43201
5520,34.617092,28.476501,32.35912,80.69297,83.01528,94.38567
5521,31.602846,26.91036,31.994709,74.66031,83.18497,93.15756
5522,35.212265,29.705389,34.733513,68.12929,77.99375,87.1241
5523,34.64083,28.85331,33.950333,64.37692,76.92871,85.54249
5524,35.30851,31.916204,32.95978,60.6319,90.59835,82.869865
5525,42.24449,40.15896,41.408882,64.4802,94.99389,77.90637
5526,41.509274,39.158276,40.332127,71.73093,92.27768,73.64371
5527,46.345646,41.26276,45.876186,92.48562,90.83859,86.51578
5528,44.619003,40.07223,45.092773,90.09647,95.01135,99.96044
5529,38.62201,36.74655,43.429573,94.66144,97.59579,108.518745
5530,34.329845,32.827976,39.82149,96.43509,88.29434,102.75945
5531,33.468937,31.94653,38.408943,107.98488,78.65519,101.090965
5532,32.8642,31.363089,38.0133,114.80979,79.585175,98.88815
5533,34.59125,33.28536,44.116585,116.905,76.188675,114.08196
5534,35.93561,32.589756,41.711575,108.51205,73.10365,113.00588
5535,42.2682,38.60558,51.193916,112.6451,75.941124,111.13194
5536,49.08559,44.729168,58.68593,113.05606,79.71773,126.40402
5537,48.392433,43.82104,57.54608,110.16493,86.54065,125.50333
5538,41.246662,38.14873,50.707912,99.4549,86.74877,115.496605
5539,52.2757,51.867992,63.84383,104.99899,101.685005,112.28642
5540,52.01479,53.408356,63.239166,102.45948,101.34163,113.54652
5541,51.795105,54.137287,61.909122,127.61679,110.56259,132.60405
5542,57.85373,55.2175,64.06021,127.74739,137.45874,150.36021
