,ETMX_Z,ITMY_Z,ETMY_Z,ETMX_X,ITMY_Y,ETMY_Y
30,560.8219,574.596,627.9981,1203.5372,1302.8868,961.5461
31,600.77606,586.87585,649.8296,1271.7147,1312.9861,996.7631
32,604.44727,539.4503,522.5465,1394.0499,1159.71,1197.1488
33,532.93835,512.48303,464.95407,1388.4075,1174.4313,1341.2484
34,521.15906,502.34454,528.6838,1325.688,1064.877,1235.9001
35,535.7269,541.8887,620.39734,1119.8453,1070.1969,1007.68677
36,532.5554,563.43054,586.0252,1084.247,926.7349,903.4958
37,559.19305,515.0048,556.00916,1206.1906,906.9313,930.2217
38,664.7873,587.2799,619.66864,1197.5957,1321.9723,761.0911
39,671.2145,625.85675,589.3099,1230.4281,1506.5786,1160.3572
40,625.3559,549.0174,577.01154,984.81415,1354.8383,1351.2568
41,637.84625,589.1968,454.6991,877.7549,1177.0441,1336.0024
42,622.00226,558.7804,530.89404,1036.5981,1117.9792,1220.993
43,667.8427,510.55624,470.7449,1256.1365,1127.2817,1088.5922
44,552.03467,400.27054,519.15564,1342.1799,1279.8386,1156.337
45,533.33453,494.43835,475.89505,1371.33,1099.373,1232.714
46,533.61694,527.33405,506.65164,1126.164,1108.205,1129.5099
47,517.7763,594.5369,535.01166,1033.1526,1136.1404,1005.2953
48,528.10364,529.20294,536.01404,891.7405,992.5592,1209.8385
49,493.22552,506.74506,535.5631,845.10077,988.21277,1158.094
50,532.87994,552.0225,527.0363,1124.8424,1022.34625,994.71954
51,560.3353,606.78217,493.6337,1131.5852,1000.1907,892.9622
52,569.3721,601.4983,510.09634,971.03235,907.7298,1043.9705
53,546.895,484.32938,646.49835,1107.656,1165.4045,1125.6487
54,521.974,560.4338,707.59406,1300.0123,1130.7534,1013.9131
55,548.0385,525.7045,520.9387,1326.6663,1153.1532,1146.4669
56,481.3121,502.43475,486.53723,1090.8988,1311.4537,1096.4081
57,480.95114,424.31238,515.7698,1181.4685,1109.8773,930.86304
58,598.7356,567.02576,759.47925,1174.8622,1200.3297,1058.1146
59,585.34216,454.30508,608.30316,1000.5445,1177.7491,1027.2037
60,654.1084,584.8971,498.4518,984.7571,1355.1686,1071.595
61,705.37744,668.3277,525.0929,1056.759,1174.5569,1183.3595
62,680.30054,577.34973,437.30624,933.1915,1057.5582,1042.2681
63,586.691,574.46344,509.46283,876.37787,1164.0693,1042.8658
64,576.3517,538.08026,687.4638,894.12463,1216.6381,1239.9795
65,467.00278,489.82364,591.8676,896.15393,1049.5367,1261.8513
66,504.33096,484.15167,579.55743,1138.7565,1325.551,1211.0579
67,526.35156,571.52435,521.4625,1280.6733,1403.681,1113.2498
68,654.58246,526.29926,531.1615,1292.9805,1438.2378,1228.8134
69,524.4657,464.25275,505.5992,1301.9592,1393.3947,1265.179
70,508.8724,540.1229,456.68082,1056.485,1187.7584,1210.0685
71,558.50854,533.943,478.6554,1107.7759,1137.2352,1011.60956
72,512.7561,456.31796,445.64706,1108.0712,1105.7599,926.2313
73,489.12503,564.3436,484.34808,1016.8742,889.07446,1001.0972
74,465.74936,545.3064,557.0636,869.9161,881.4169,1033.2772
75,624.8907,607.7883,576.3433,1101.37,1209.3436,1096.8154
76,568.0722,563.2456,549.2119,1092.8596,1255.993,1119.0701
77,575.4655,662.2044,461.94678,1092.0571,1071.0496,1063.0948
78,489.40466,530.91986,541.6871,1203.603,921.00037,910.7713
79,569.14966,491.51553,468.8971,1092.1001,1221.091,1144.4976
80,567.4052,468.15274,412.49094,902.79034,1031.1531,1020.5543
81,613.1973,586.7277,514.53485,918.952,1047.0593,947.30963
82,553.4658,579.3758,518.4467,880.25806,908.51117,1092.3961
83,502.5452,528.661,598.3818,917.6303,1278.529,1147.5365
84,492.13785,589.6858,513.8339,946.5701,1188.8801,1091.8038
85,550.21594,550.2123,544.2274,1051.5868,1175.6631,1109.1332
86,518.7458,425.76584,493.1204,1133.8563,1004.3809,950.3224
87,439.1203,433.67667,472.43655,1007.87573,883.09906,805.8197
88,391.672,602.3505,552.0391,826.6202,880.59174,867.02277
89,497.2018,609.73755,576.12006,936.7814,848.259,861.673
90,595.1725,497.23816,524.4656,1079.8439,1027.0974,1007.67755
91,619.9253,542.18945,563.39246,1007.7439,1257.804,883.93164
92,531.033,496.3265,524.4188,932.97394,1222.518,1037.8041
93,429.33096,467.3435,592.83923,807.4602,1122.2825,1064.3353
94,558.0678,538.58905,471.18408,972.90247,1040.0748,971.8391
95,627.9782,575.1562,624.5304,877.34515,1151.7292,1087.555
96,544.5397,623.2364,575.4035,947.7175,1242.4277,1127.3995
97,586.257,654.41785,569.5458,1090.214,1271.0566,1218.4489
98,542.9826,618.4493,478.20602,1076.8339,1177.0923,1095.7395
99,684.73193,504.329,505.91257,1119.7146,1020.86206,877.2976
100,624.4556,493.06485,500.64722,919.3847,1061.0259,1003.9095
101,593.3432,485.31967,418.08856,1149.745,1068.6987,938.38367
102,550.74915,444.12805,394.18692,1260.3412,1168.1107,1029.5984
103,629.6684,472.776,475.46692,966.30255,1037.299,944.1883
104,585.7951,500.3375,443.92563,895.1143,1049.8336,906.2162
105,558.0859,520.3594,481.03134,863.7047,1058.0602,856.6934
106,558.6322,502.7161,562.41986,1001.9664,970.3239,907.1085
107,509.4188,518.44684,488.59756,1187.6077,977.04926,933.91345
108,463.49048,523.75806,530.79834,1151.9141,1273.681,1210.244
109,464.83774,549.42474,466.60562,1197.8497,1259.0734,1019.52
110,569.92035,572.7714,451.96445,1258.4884,1059.3738,1029.5011
111,581.86584,601.982,508.07108,1038.2479,1009.012,1077.2336
112,503.89594,560.9911,561.9712,1091.2476,1146.0371,1114.1472
113,442.80783,525.54486,576.7413,1067.3982,1132.5236,1131.1456
114,565.5322,568.2602,489.4057,990.16345,1025.2295,1116.1835
115,595.28705,544.08704,526.44305,917.55383,982.89594,1211.4791
116,558.76904,497.36902,544.498,1144.4785,1243.431,1385.686
117,587.13635,518.622,553.8099,1066.4591,1211.2128,1357.1506
118,522.97485,450.7203,458.668,1003.0965,932.21295,1056.7527
119,467.0807,419.0182,468.34952,1027.7196,1180.0626,1390.2965
120,511.21472,450.00345,618.6739,997.42596,1306.6869,1399.3817
121,559.44324,553.7969,552.28455,1293.193,1162.3278,1269.6405
122,552.5848,551.7398,490.55078,1095.1676,963.4543,1015.4856
123,533.4504,532.2395,466.21634,956.3926,1013.424,976.64844
124,494.06158,484.77228,517.6344,961.04236,1094.4921,1130.7157
125,438.8826,406.58185,565.7155,1187.8016,1100.0356,1120.1852
126,463.73734,419.57687,490.88123,1061.6259,1098.7358,1080.2765
127,536.7519,638.84393,433.05707,1058.0924,1277.0586,1191.2004
128,514.49475,556.5531,468.34747,1017.9614,1269.0465,1302.7965
129,491.11124,526.51746,478.3923,980.77844,1093.8788,1180.5308
130,495.5719,514.6497,521.4494,1021.9727,1133.8138,1099.8546
131,471.03174,484.01282,473.07993,1167.744,1103.8922,1106.0721
132,449.48215,498.6059,514.7844,874.43604,999.7674,842.6113
133,541.94,526.6238,476.33774,871.49,1063.369,1263.878
134,516.7939,540.55884,552.3128,916.3317,1070.1588,1341.6179
135,624.7386,494.28223,485.15073,805.13605,1101.0615,1091.3859
136,624.2367,555.7342,464.83875,933.15063,1113.1099,1011.32904
137,550.98676,485.91263,414.27676,915.43616,1100.7777,927.4847
138,473.35934,507.7237,432.8875,1049.5881,1159.4441,1260.7999
139,504.2987,530.29407,411.16223,1126.7134,1498.398,1551.4575
140,496.47626,511.15796,474.93088,1197.5663,1223.9658,1179.3005
141,511.53506,527.6688,562.57654,1143.8215,1175.244,1141.6422
142,508.43488,488.99738,519.2581,1182.6614,900.63043,955.3117
143,419.57846,491.8006,532.4522,1189.4673,1183.9915,1074.8031
144,492.23602,552.00995,547.91394,1131.2397,1108.8801,1014.4211
145,436.1565,495.58392,457.27243,1011.9006,871.5953,831.675
146,520.91284,513.87274,489.01727,1052.6953,994.98566,829.85693
147,512.14856,523.3446,489.10477,984.60925,1038.8867,939.2204
148,609.20825,475.91916,369.98267,1129.244,1105.1089,958.84485
149,565.7126,530.43896,525.7057,1061.5023,1101.6873,957.08453
150,563.0042,513.3204,508.29605,1062.0457,1052.5272,912.7444
151,507.41794,364.74445,443.9674,1047.0582,1188.4722,906.3588
152,576.43585,367.39993,414.52112,1001.9705,1291.1067,1062.5796
153,574.9459,449.13495,426.27963,1055.1937,1388.4917,1346.3562
154,426.10092,431.50232,380.91083,1329.6246,1271.6096,1195.4584
155,464.5987,396.1408,462.4979,1241.0862,1161.7742,1261.7723
156,496.23624,520.4699,490.00208,1148.6823,1093.396,892.8405
157,516.9572,507.86462,543.085,1036.7983,971.48145,1017.87787
158,480.33914,459.37073,473.39767,887.0755,1234.5859,1132.4341
159,458.77307,385.21964,491.5342,930.3517,1233.2765,1121.955
160,508.23782,502.53156,477.8662,929.8947,1163.6428,861.9439
161,490.94238,468.11075,406.28625,1053.975,1173.7715,967.36066
162,441.48218,540.5104,450.82855,921.88696,978.32874,995.36993
163,474.07983,598.017,461.5057,1014.83636,783.344,1024.6294
164,421.99622,516.7521,486.71262,984.09625,762.79364,1031.3763
165,622.9358,463.08423,460.74524,989.47516,1179.4475,1065.2904
166,553.65955,422.75662,396.58362,910.7577,1131.8799,1105.607
167,572.7493,462.72516,418.40735,767.7506,970.5171,912.37146
168,581.7665,491.23346,504.02713,971.8987,1074.7468,1040.1967
169,482.441,531.1974,464.15228,932.6875,1087.3091,863.9828
170,502.60364,579.0962,518.7712,955.18427,951.32855,994.03625
171,449.38797,502.57993,480.0574,1059.6843,931.8197,994.02325
172,662.3821,562.2851,470.33725,1067.8337,875.01416,1010.01447
173,662.40344,561.01624,556.62134,989.41675,978.9212,926.34937
174,597.3654,465.53827,512.5829,906.6764,1420.1755,914.2926
175,594.3952,549.2697,525.1496,813.1484,1278.8574,936.07336
176,522.7748,551.5969,493.95877,927.432,1109.3099,962.8578
177,438.81998,462.59192,489.775,1013.92725,1231.387,1285.8014
178,464.41092,445.76178,467.05185,816.56665,1204.8907,1309.4913
179,463.4613,514.2515,510.20917,1007.38916,1141.1238,1057.1921
180,566.9327,596.64185,467.9096,1052.2635,1138.7886,1017.565
181,580.632,552.5802,517.05884,1209.8407,1032.296,958.5509
182,583.51605,611.0714,490.77676,1017.1989,969.53394,866.6055
183,535.474,534.74475,476.37192,989.1898,844.0165,791.42834
184,486.68896,577.04364,503.36685,923.29645,1091.128,873.0739
185,475.6139,538.14417,538.214,745.8976,1080.5746,863.7279
186,462.0787,514.73413,502.9603,1014.6916,1094.225,853.4512
187,434.3184,491.81473,504.82095,947.84296,997.5003,814.311
188,516.6457,582.94006,496.05658,931.81134,1001.35767,1040.3539
189,510.31583,556.3834,457.5522,822.5746,1009.31744,944.7187
190,458.47565,454.1744,485.546,1115.6798,831.649,922.8373
191,460.06253,456.85855,482.0487,1138.1888,942.9909,831.61487
192,588.01746,544.4327,474.8244,1107.0787,1034.3671,954.597
193,585.2137,544.6178,419.56833,1080.7539,1244.7888,949.84296
194,534.0958,497.28036,443.01892,1003.32684,1241.098,1173.752
195,499.93454,442.13303,484.8103,874.35516,1250.2025,1167.1726
196,462.67734,445.93,497.75247,900.7648,1225.6519,877.8002
197,496.49988,487.30182,519.6652,876.4805,1183.9866,1010.80554
198,518.84564,528.3517,499.7366,929.97614,1240.98,1167.0312
199,473.98154,498.31073,423.08228,920.7906,1231.1577,1070.7847
200,445.15448,485.96213,445.74384,789.8581,1042.1034,915.01184
201,484.67407,434.7097,429.76636,765.2699,863.94293,1076.3026
202,448.91495,391.63327,485.86136,921.7455,825.0798,1055.6346
203,453.01636,490.15488,491.08212,983.9806,978.86786,1021.2274
204,505.73843,495.2972,485.8175,919.6878,1191.8416,988.7433
205,544.6156,558.3434,537.2819,1036.5894,1218.9609,954.73956
206,535.5275,463.32483,466.83698,1116.38,1152.8994,1025.406
207,465.69656,495.13168,438.73465,929.76825,1036.1375,977.28424
208,457.41864,446.0922,421.6751,921.5835,1050.4713,884.8438
209,470.68063,563.5843,453.30246,871.121,1043.7043,922.66016
210,466.79416,636.8366,490.89948,927.4369,1262.116,1028.8655
211,520.3439,492.6118,568.9943,900.9195,1272.353,1061.3336
212,582.35187,576.7259,580.0801,904.2758,1017.67865,1001.22455
213,588.4526,612.5533,516.7539,908.7621,987.5269,795.5621
214,635.7584,507.09567,509.6676,871.7616,869.17566,832.0219
215,602.4228,481.41156,495.7094,776.96155,865.33014,774.6828
216,551.8212,421.59897,435.12915,815.0286,1123.4402,1137.8835
217,487.85217,400.79248,458.839,884.50226,1087.5691,1017.3828
218,593.366,436.1865,452.76266,867.68463,1044.1819,942.1859
219,594.22784,438.4786,440.9201,874.28534,938.57135,1014.6674
220,484.40033,505.76105,425.95825,963.5578,890.8748,863.93274
221,482.63278,431.0487,455.05264,943.60376,1048.2965,952.7479
222,445.38727,421.269,514.7163,948.92737,813.28546,923.6967
223,415.80618,392.24268,468.8769,890.197,754.9436,856.0616
224,392.02966,400.48282,494.7426,895.68756,916.2699,904.55585
225,627.18524,448.81485,436.67484,965.72723,903.755,926.07874
226,493.0747,527.8564,491.058,1059.0692,910.23157,888.8844
227,479.69266,528.2786,490.7417,950.6747,916.10095,970.8814
228,467.90768,434.5084,529.75134,1085.0411,976.8875,982.7302
229,459.07886,545.89667,476.93604,1135.2509,961.59174,930.28625
230,497.8451,527.2505,464.88596,941.58484,819.4867,909.3616
231,608.35815,622.9232,546.578,876.0476,968.3498,950.2053
232,555.79315,551.79645,523.0466,868.8366,1023.0451,899.25354
233,540.02026,518.95966,458.55627,936.30426,1089.8584,1025.8369
234,466.13312,478.678,426.76993,778.457,981.8027,1006.5582
235,550.60284,441.57465,390.9301,827.8142,954.2543,874.6008
236,458.4047,465.43567,433.57684,922.69495,1006.7696,795.5307
237,492.4735,512.87213,464.88074,963.52014,1008.9989,960.7306
238,453.86887,526.8968,515.2557,1073.6642,890.9423,964.1031
239,403.98413,542.877,485.03915,1184.1971,987.40106,941.724
240,428.48007,581.40826,472.01434,1016.29224,885.9748,856.52844
241,528.415,514.7926,466.78128,785.4378,800.0351,877.65955
242,482.82828,477.18866,439.71933,921.3177,908.7688,764.74036
243,500.14758,489.96063,549.6267,883.90643,1030.6185,854.38367
244,433.16394,461.5606,505.41647,862.6312,923.1305,855.73663
245,457.48264,528.9928,486.14035,963.26874,803.846,950.37146
246,446.88242,518.24896,488.73535,952.181,842.60046,1015.4944
247,456.07715,439.1398,432.96576,916.6418,964.4222,968.082
248,456.12436,393.3326,456.1709,968.32007,1003.27905,842.66254
249,487.32825,436.2525,394.51025,1022.6976,888.05725,773.4384
250,463.8534,448.3654,471.74304,957.8954,786.3055,852.78094
251,579.1561,588.006,455.06073,917.57587,819.58215,998.01917
252,532.5704,550.03156,441.6374,917.3715,1171.8037,961.2688
253,496.38467,585.0941,511.35187,788.3854,1045.4188,957.5572
254,515.1313,503.69968,523.1673,831.83203,1163.2067,1067.8082
255,460.01187,487.70734,462.88504,886.55615,1013.2387,921.31946
256,423.31458,479.1622,463.81015,1007.9203,798.2665,883.04004
257,468.81055,488.12894,476.8019,999.66144,983.2242,864.86896
258,471.31528,484.42368,504.3611,835.6971,947.18616,919.0378
259,468.12106,447.5101,494.94064,793.8354,929.66327,945.9162
260,403.67892,431.584,477.2825,986.3925,973.5479,803.01117
261,483.18466,483.74292,457.22128,886.7333,749.0118,825.35895
262,477.4364,512.1702,440.59644,935.48584,847.6144,866.6906
263,423.17697,579.0494,438.2692,831.3652,786.26227,955.5537
264,440.57465,433.25525,366.17212,986.99994,738.70355,883.12866
265,429.77142,417.0204,467.212,933.37274,883.01245,959.12616
266,503.82544,482.4146,480.57,918.9763,982.74316,972.4107
267,492.07596,453.40988,512.3881,1090.3851,955.738,1166.3693
268,535.5139,428.8611,492.68478,1067.3295,788.00653,1003.3405
269,596.8212,592.6043,466.5615,949.6483,732.7865,844.4067
270,574.9484,588.70624,466.62134,950.7312,977.4275,851.95526
271,550.15826,518.49365,442.69705,861.5585,945.64233,846.7034
272,479.70676,484.35138,427.53854,947.13654,1029.2776,778.9064
273,510.61038,450.8733,403.41818,856.319,940.4184,836.8559
274,486.00854,430.35907,409.35907,845.94196,1085.256,1086.2604
275,408.93137,459.6461,403.93002,862.34265,1024.5089,1073.8004
276,436.9786,501.6754,446.13745,829.6469,1022.4422,875.4499
277,456.40164,586.55444,426.53287,997.8754,991.8418,797.5077
278,600.75757,546.50775,390.9017,972.4174,864.823,848.08813
279,532.05884,464.65567,393.95218,928.5095,940.55316,1104.6732
280,482.18277,466.12387,411.46344,885.2282,965.51904,1054.5669
281,458.83517,457.65887,495.269,1017.0723,823.1339,1031.6564
282,505.18607,579.0803,525.5613,1139.7133,718.96564,888.3641
283,502.71344,500.47357,483.28845,893.13635,839.8635,880.17456
284,2718.237,2570.285,2690.5405,1347.1901,2348.8066,2679.7056
285,2580.0786,2468.5264,2542.884,1541.8547,2383.82,2626.7524
286,1575.3938,1642.5372,1811.2687,1738.8386,2269.9402,2239.4133
287,1159.3866,1285.0581,1158.1943,3490.8906,3310.606,3564.5198
288,1261.5255,1079.3496,1165.8063,3342.4045,3499.0654,3452.982
289,1157.5973,1064.6223,1050.7876,2940.16,3186.052,2685.7136
290,960.3805,1021.7263,1030.4662,2436.2444,2671.9001,2573.9202
291,1003.49725,1120.2688,963.2341,2252.157,2149.488,2387.6445
292,876.5169,1107.883,923.56226,1834.6523,1954.239,1954.2603
293,975.26074,1110.5112,897.61273,1740.9103,1796.3688,1865.7794
294,1008.9003,861.26996,823.80255,1746.7278,1749.1244,1823.5242
295,885.25586,813.5274,725.7681,1545.8126,1705.1946,1702.5549
296,829.9404,782.50745,812.8958,1615.4158,1452.1765,1499.4257
297,800.0729,773.1058,772.9901,1850.5065,1685.4114,1775.8315
298,841.2074,783.6306,684.841,1754.0873,1880.1829,1581.7998
299,840.2797,792.0229,789.1461,1890.9086,2417.5552,1906.477
300,779.8268,788.45,759.40875,1665.6921,2280.9797,1914.0951
301,670.64166,762.3798,791.65967,1494.3018,2137.392,1643.621
302,623.2664,643.9999,742.45416,1518.9458,1941.5562,1608.7483
303,718.2943,715.8848,602.6983,1554.3363,2029.8391,2399.686
304,642.61707,737.9794,502.3373,1578.047,1881.3721,2012.8507
305,603.49786,909.1646,620.7466,1784.9703,1843.7753,1990.3849
306,558.18335,736.65814,606.6192,1660.1471,2012.29,2117.4158
307,687.09735,604.71814,624.4776,1584.176,1917.5361,1999.17
308,671.7421,563.14435,630.0171,1688.7183,1772.2616,1963.8217
309,545.10175,587.7495,682.34595,1673.3529,1656.951,1511.5107
310,518.73474,599.7879,629.10175,1230.0087,1491.3358,1308.4585
311,482.06302,546.1026,517.39014,1308.902,1497.7965,997.0563
312,424.556,487.88687,481.22513,1178.7052,1434.6072,1311.9662
313,485.45312,514.4007,466.77213,1134.3875,1330.8198,1220.1179
314,566.33203,568.3216,535.96814,861.80255,1280.4243,1176.6715
315,569.9002,574.73444,512.6989,768.7489,1432.1029,1082.803
316,442.32892,496.0028,434.6892,1003.7143,1406.6145,1055.608
317,438.74442,507.76602,435.30746,965.01917,1086.7223,1123.4653
318,427.95102,577.95,416.6968,928.98755,970.239,1078.2991
319,460.3943,565.81683,497.87347,900.86786,957.87537,1010.4231
320,447.5306,690.11053,534.49,1076.0664,926.29675,1123.5841
321,419.56882,588.49835,520.1531,1062.874,824.44305,1117.5984
322,468.15158,570.51917,513.01776,867.3514,889.26337,987.23987
323,423.60217,456.99673,416.06384,883.14856,985.0356,942.0381
324,430.2518,411.77203,379.6305,843.56244,991.5899,959.2422
325,419.0599,477.89624,418.75806,726.30585,934.76086,826.99207
326,378.98297,531.8761,509.16373,971.00037,952.2204,809.74945
327,420.97647,493.39584,540.6829,967.5255,992.4108,880.24304
328,377.05432,434.24695,533.5617,1040.5177,1064.6404,953.99255
329,393.84207,465.21817,445.64917,1004.73975,917.04346,826.60815
330,404.6966,483.52557,490.76245,828.8004,707.7366,891.5111
331,360.71423,416.60672,517.6292,943.32526,881.4664,999.2859
332,439.3703,554.8674,449.4398,915.637,885.6819,918.6358
333,467.7046,502.91046,443.21356,846.7202,952.626,876.6468
334,465.84296,449.2038,444.27264,841.0901,982.64746,989.0613
335,413.85754,434.88577,358.2514,905.6581,1098.6189,1054.6962
336,478.75497,437.0473,391.06775,1044.1674,1018.5777,968.5259
337,486.85944,510.91782,421.04227,1001.8574,906.89294,993.3871
338,496.1963,493.90112,470.9356,925.8329,1148.0752,884.9058
339,485.2242,464.98865,433.29886,927.978,958.8613,764.40466
340,387.50287,428.51987,422.81015,917.9726,852.8579,879.6347
341,434.7315,409.59656,384.11255,829.6428,724.4079,773.10333
342,434.92947,382.18103,467.35892,826.3714,1011.5263,797.4443
343,411.63913,460.52414,512.3003,772.80035,1045.8014,821.24994
344,429.10483,469.20755,453.63675,784.9559,863.2179,872.0809
345,476.70923,386.0221,418.90613,712.3535,823.188,831.7639
346,518.7869,586.38495,490.98682,868.54224,947.4623,925.84314
347,548.5068,544.54285,505.33752,820.7047,885.2011,888.6908
348,513.9764,526.47253,417.31213,832.1573,918.08716,772.57086
349,553.923,454.27277,524.2922,940.58997,1168.1838,950.3904
350,476.93115,383.64948,522.26086,1028.8583,998.16754,846.7373
351,426.00043,515.55035,484.3753,960.87476,953.3217,789.307
352,433.1113,545.386,439.27713,808.29944,946.83014,746.09845
353,419.47217,561.4774,578.03436,703.47455,803.47015,766.20294
354,480.48862,495.36713,429.9916,704.5228,820.2276,968.2281
355,532.98865,435.06876,472.93134,698.0951,1026.0906,1123.9287
356,534.9577,443.364,471.55908,901.1046,1069.0464,1044.8834
357,456.85303,432.79514,376.21603,971.2448,1083.0703,891.30585
358,485.8326,463.83035,408.27945,1102.4061,928.57056,881.7967
359,456.97342,410.54694,412.17334,942.4317,1026.6005,741.0242
360,411.46384,402.1252,408.60135,986.89087,1019.0036,761.9323
361,384.2164,486.95355,464.6492,968.50287,828.9949,779.0335
362,535.0649,599.3446,566.35925,938.74786,826.7843,676.3236
363,507.35327,546.64984,524.69977,874.4914,961.5242,809.103
364,466.91962,490.52356,441.58646,961.0964,997.7217,924.3866
365,487.69348,549.3178,516.0643,949.792,797.4785,848.0959
366,409.26178,520.3007,467.38272,1163.681,791.22394,815.05206
367,372.57114,469.42242,434.2521,1098.8517,720.9294,800.1692
368,409.65482,361.05872,398.3659,863.9769,834.4412,966.3067
369,467.52634,442.97925,394.325,803.5668,957.60925,949.5248
370,461.56342,430.1651,372.20776,864.4325,812.4706,745.13763
371,398.92236,480.5295,411.72394,843.6858,891.34344,724.7927
372,411.7233,469.58453,441.2368,744.48444,866.158,756.70374
373,418.3359,469.5953,427.9256,868.8903,897.6944,721.6186
374,408.23703,467.0863,388.61124,1098.9506,892.1367,784.57477
375,521.8794,474.68307,401.30698,920.1735,725.66016,774.61975
376,523.0444,404.4404,395.42383,904.5878,888.6107,981.87585
377,477.50772,376.86572,418.60696,816.67957,962.8839,955.4468
378,420.81024,474.43045,422.508,781.61224,1011.9448,956.4551
379,371.70526,463.75024,357.96185,819.8164,1006.71967,911.9786
380,381.79745,383.63446,434.73087,880.3473,1085.2379,958.69116
381,396.5583,390.1231,410.77185,819.46185,836.6868,860.79114
382,508.30453,561.29395,524.03827,833.1539,754.6448,787.00507
383,495.58078,506.66428,481.3197,983.075,1040.4241,836.431
384,567.2385,505.24582,436.2365,974.2098,1090.9537,986.50397
385,449.34027,485.60086,457.82056,795.7724,955.2621,1064.101
386,442.2593,429.83292,446.40283,803.6359,869.131,917.70667
387,494.63174,460.3166,434.13092,971.4938,826.2459,791.1102
388,470.03986,461.7859,500.0458,845.5521,967.8554,1019.19775
389,463.9985,464.59753,553.24817,1002.25903,1006.6798,1043.6633
390,464.55994,484.94702,434.72937,1028.5879,1071.5737,935.23535
391,455.12653,481.1718,369.5853,935.196,1059.0624,852.92084
392,422.60294,479.2013,422.7824,958.27966,993.5859,825.05396
393,457.94073,478.05582,465.4649,944.5234,964.58734,903.41327
394,527.6021,441.83875,452.83072,909.4573,816.8001,997.3734
395,475.85068,450.37396,416.3247,981.3136,896.5031,976.9936
396,407.1546,397.0291,379.9239,934.3242,920.66754,940.86273
397,430.46887,462.91507,380.62952,807.67834,917.8517,975.3534
398,424.5119,436.5391,371.19092,842.8554,818.0658,834.4058
399,443.86285,482.72604,413.99155,844.2623,845.5024,843.09564
400,426.46353,422.69476,406.43707,743.3376,821.3148,827.2237
401,434.09485,519.09436,427.25583,890.50073,721.88477,778.7393
402,531.66437,371.9304,475.94855,966.29736,952.63184,817.9354
403,462.64355,425.1637,415.8717,959.88367,943.57056,769.96936
404,461.3433,429.52,437.33862,896.9068,813.61945,701.7181
405,465.3615,455.30405,369.92694,924.1911,1136.3073,709.45105
406,506.61166,458.76968,399.46918,817.78345,1103.7205,824.64667
407,440.88995,404.1845,398.1607,899.1318,791.97107,732.925
408,444.4607,394.68555,489.2858,792.68396,1018.89746,965.7976
409,444.18872,402.76193,426.01663,788.021,907.15656,877.51465
410,435.8326,389.28055,388.93558,746.4178,750.137,805.47375
411,491.6718,328.60446,306.68164,756.0796,784.34863,784.5732
412,418.26483,383.67755,421.07373,836.2634,1227.6808,1003.59546
413,409.69583,386.9132,396.71967,964.3627,1501.9752,1100.1416
414,369.46866,572.2672,518.72833,940.2178,1194.75,930.2348
415,361.32074,538.4143,492.65744,840.1399,949.68115,850.17084
416,449.02246,532.43945,515.0729,807.275,924.9289,791.564
417,476.09323,427.99963,394.25433,925.57886,907.28265,748.6075
418,465.4191,558.5915,462.51755,1025.7831,902.03735,749.9617
